#Table1
sdss_ra,sdss_dec,wise_ra,wise_dec,r,w1,oiii_5007_flux,h_alpha_flux,h_beta_flux,nii_6584_flux,H_FWHM,forbidden_FWHM,class,subclass,w1mpro,w2mpro,w3mpro,wise_cntr,sdss_objid,specobjid
241.441239910368,41.3447418918815,241.4411696,41.3447075,15.92609,11.708,14803.74,14603.09,4171.77,1302.108,109.9,101.3382,GALAXY,STARBURST,11.708,11.325,7.259,2413140801241032048,1237661387614650479,1503219359525398528
135.916286738733,3.36980603791778,135.9163448,3.3698644,16.21024,11.317,61.03,88.22795,38.45169,84.88641,155.9142,170.1628,GALAXY,BROADLINE,11.317,11.469,10.896,1361103001241025275,1237654601557213384,637379506465695744
148.627367051028,53.1691798063688,148.6274047,53.1691894,16.14933,12.072,430.9927,152.5057,36.50747,238.2887,126.3459,166.1776,GALAXY,BROADLINE,12.072,12.066,10.455,1479153001241029080,1237658302201790564,865828374356977664
145.829794616763,36.2478145379876,145.8298882,36.2478242,16.08904,11.086,583.4297,1279.977,338.0573,1083.899,474.5198,438.1492,GALAXY,AGN,11.086,11.113,9.666,1454136301241016779,1237661139030900754,1794840082599929856
193.46179574901,9.70998823497162,193.4618485,9.7100825,15.71703,10.971,217.0428,6869.823,1590.361,2560.177,168.2207,161.4709,GALAXY,STARBURST,10.971,10.85,7.114,1930109001241032835,1237662237470097429,2016528586168625152
223.515583716097,30.8462400883488,223.5156199,30.8462681,16.82911,12.507,472.7678,2406.694,668.8507,1033.228,255.6528,267.7627,GALAXY,STARFORMING,12.507,12.403,9.064,2243130201241044585,1237664853110489203,2075065203292137472
176.266164106378,19.973677595093,176.2662134,19.9736821,15.96834,10.656,294.2163,506.8439,123.3301,909.3129,417.765,406.0066,GALAXY,AGN BROADLINE,10.656,10.62,8.863,1760119601241027326,1237668293912821786,2821665215601469440
208.290644013259,24.3770010107177,208.2906747,24.3770256,16.26577,11.773,263.3925,1702.467,361.6868,1078.086,183.7552,275.5901,GALAXY,STARFORMING,11.773,11.455,8.124,2080124201241017207,1237665567678136343,3133522728032692224
237.052662744725,11.2795160051507,237.0526889,11.2795234,17.23065,11.964,162.7762,161.4671,31.01513,161.9441,185.1223,207.5527,GALAXY,AGN,11.964,11.841,9.208,2369110601241036003,1237668332572115121,2837371745999022080
18.6610240628357,-1.02064058443823,18.6609792,-1.0206269,16.05213,10.256,123.3203,185.8449,63.71803,249.4008,283.4063,383.3978,GALAXY,,10.256,10.293,8.697,181001601241029469,1237656970767630425,1217109386632128512
180.711177218818,48.6361982299225,180.7110173,48.6361553,16.48417,10.249,59.03924,648.8548,149.9664,354.0648,169.1541,210.9301,GALAXY,STARFORMING,10.249,10.128,6.214,1799148401241031024,1237661435917762567,1631521926025340928
152.667982851412,24.4141448106606,152.6679739,24.4141922,15.75932,10.615,2919.678,24495.59,4889.11,11348.98,260.6902,266.2337,GALAXY,STARBURST,10.615,10.305,5.797,1519124201241027136,1237667431172735014,2638142148947503104
183.520874831165,24.0673913834202,183.5209225,24.0674147,16.08321,11.065,54.47893,197.618,73.26811,189.5051,397.4785,344.2875,GALAXY,BROADLINE,11.065,11.182,9.671,1833124201241012494,1237667446192406574,2991582648465385472
126.877688728061,19.3666482566184,126.8777035,19.3668139,17.07768,12.683,1868.851,13482.17,1289.027,1157.015,177.0315,165.5701,GALAXY,STARBURST,12.683,12.372,7.967,1264119601241011271,1237667143398195230,2561518282683213824
138.060491074122,44.9548588505412,138.0605201,44.9548683,16.09712,10.876,95.53978,701.7808,182.9406,310.6591,113.7546,138.2329,GALAXY,STARFORMING BROADLINE,10.876,10.89,7.5,1384145401241004979,1237657243506573401,936881527311067136
244.665046477344,15.5583653293766,244.6650447,15.5583101,16.31531,10.857,116.2104,227.8456,62.44405,271.7705,476.6605,412.8717,GALAXY,BROADLINE,10.857,10.884,9.07,2441115101241033935,1237665532798763287,2478134347761215488
150.966198403756,59.4362315300122,150.9662546,59.4362825,15.36332,11.352,4134.91,16079.74,4891.938,5345.062,156.901,152.8504,GALAXY,STARBURST,11.352,11.206,7.066,1497159001241032775,1237651249881153539,866958359717242880
170.727581314435,16.5900862328748,170.7276729,16.5900389,15.38542,9.618,1056.125,2757.45,547.9821,1791.251,186.7315,195.9317,GALAXY,STARFORMING,9.618,9.426,5.343,1713116601241020528,1237668495242821647,2808024949141301248
13.4276619273582,-1.08518574219186,13.42763,-1.0851027,17.19724,12.201,1123.271,574.8623,162.1948,818.2813,406.6715,375.287,GALAXY,AGN,12.201,12.131,9.638,136001601241021324,1237663782592643249,443617239774554112
215.544630892176,13.9180508093012,215.5446715,13.9181524,15.82391,10.813,130.9417,174.9685,60.57459,265.3135,163.8346,227.096,GALAXY,BROADLINE,10.813,10.908,9.684,2156113601241029805,1237668348136259649,3091744304935233536
254.71119587024,40.1211596839123,254.7111919,40.1212004,15.86654,11.072,174.6303,235.739,61.42393,321.2444,354.2781,318.0495,GALAXY,BROADLINE,11.072,11.1,9.792,2554139301241043497,1237654953743614060,712808475364714496
234.115717420477,22.5004918637303,234.1157544,22.5005394,16.22207,11.253,182.1907,108.2877,36.86814,80.96869,206.3824,275.6104,GALAXY,BROADLINE,11.253,11.328,10.725,2345122701241010727,1237665536002031777,2434361695431321600
158.13287995837,54.4009559977544,158.1330284,54.4008594,14.93437,10.706,24484.28,2.757685E+07,14679.14,9508.756,146.6625,146.3047,GALAXY,,10.706,10.417,5.757,1582154501241019293,1237657611797594121,1019076074354534400
209.553573009831,6.51818922821614,209.5536487,6.518135,15.45303,10.102,216.2393,667.6162,149.4475,833.6276,328.571,357.2471,GALAXY,BROADLINE,10.102,10.119,8.257,2096106001241028478,1237661971196215451,2032259567345231872
207.020835792118,7.39230212427011,207.0208665,7.3923699,16.09997,11.503,218.5079,682.0735,172.7627,474.349,194.9742,271.0016,GALAXY,STARFORMING,11.503,11.546,8.819,2074107501241010668,1237661972268843030,2032343954862663680
124.020033132814,23.1340236259743,124.0200639,23.1340406,16.17562,11.345,133.3197,140.5117,49.38228,198.1082,152.469,197.6211,GALAXY,BROADLINE,11.345,11.41,10.042,1238122701241028117,1237661085882253336,2168581407641724928
261.128431916836,56.9097012567434,261.1284334,56.9097177,16.13207,11.667,100.043,337.1686,103.394,291.1169,269.9621,280.8812,GALAXY,AGN,11.667,11.675,9.329,2603157501241001943,1237651226783711239,399702743264028672
22.361826474723,-10.6543092072118,22.3618039,-10.6542805,16.6347,12.418,68.40302,203.0081,64.6038,214.1346,343.209,345.6483,GALAXY,AGN,12.418,12.435,11.184,230010701241020561,1237652615667384382,3240373267030108160
220.234832561038,-0.31818961600343,220.2349089,-0.3182579,15.70498,8.928,244.873,3314.868,507.8084,2074.352,189.5502,209.3574,GALAXY,STARFORMING,8.928,8.748,5.142,2208100001241009006,1237648704056328322,345669990998894592
245.38188754097,-0.0723638925339617,245.381916,-0.0723475,16.69837,12.159,1623.991,777.0163,184.8906,859.6522,206.8475,221.4221,GALAXY,AGN,12.159,12.144,9.721,2450100001241019034,1237648673995948107,409913086674233344
184.28204969196,7.62434703438481,184.2821185,7.6243462,15.87534,9.508,274.8371,536.1171,191.8363,371.7639,416.5211,337.2748,GALAXY,AGN BROADLINE,9.508,9.554,8.499,1845107501241018652,1237661971722141706,1828637152502638592
206.10367873565,5.12534106246652,206.1036816,5.1253744,16.583,12.003,73.78905,78.75291,30.58701,72.17674,148.8009,186.5637,GALAXY,BROADLINE,12.003,12.074,11.365,2065104501241041443,1237655126092415037,961652150918735872
184.969076996778,27.62099233307,184.9692465,27.6209951,16.40245,11.122,55.98214,860.6036,221.3966,335.0545,109.2378,129.6654,GALAXY,STARFORMING,11.122,11.123,7.417,1842127201241030477,1237667323256963118,2512023768554039296
50.332964562893,41.9318584299157,50.3329971,41.9319011,16.75924,10.836,194.7305,4459.566,850.7734,1679.706,194.9296,217.3404,GALAXY,STARFORMING,10.836,10.612,6.586,505142401241005547,1237661060111204887,1875900202951403520
256.564678741228,37.7852172976402,256.5646927,37.7849998,16.43254,12.938,551.5575,178.5125,65.65705,269.7785,142.7052,142.3234,GALAXY,BROADLINE,12.938,12.981,12.328,2557137801241018221,1237654953744859159,3345192461382215680
146.948518764407,39.0842369231275,146.9485384,39.0844101,16.7725,12.837,2802.678,2819.223,921.8132,210.3562,99.33183,92.22196,GALAXY,STARBURST,12.837,12.806,10.293,1470139301241011056,1237660962943205553,1436805012457023488
228.75400419119,55.4320127418409,228.7540089,55.4320363,16.28111,12.327,138.2802,164.1876,50.6273,78.28135,100.9553,161.1534,GALAXY,AGN BROADLINE,12.327,12.369,11.299,2293156001241005493,1237655465926328398,893009090190534656
142.517762179149,8.78287044574813,142.517793,8.7828894,15.94982,11.557,175.2885,3021.58,654.1502,1725.61,231.6092,244.8484,GALAXY,STARFORMING,11.557,11.46,7.875,1424109001241010330,1237661064413184031,1467108102926002176
188.761016060589,66.3759592349095,188.7611652,66.3759853,15.9356,11.757,95.73929,2202.99,464.6168,1139.376,252.3,287.6706,GALAXY,STARFORMING,11.757,11.617,8.072,1892166601241010052,1237651271364313133,675686218024904704
123.225641266607,55.6720668027853,123.2257231,55.6721037,15.61881,10.661,216.3923,419.3155,110.538,295.6513,209.2397,261.0202,GALAXY,AGN BROADLINE,10.661,10.716,8.145,1226156001241013099,1237663916804538442,2106713538738284544
171.206903822512,23.9452205547314,171.206976,23.9452794,15.66061,10.603,147.558,470.6015,104.3558,747.5219,339.3704,363.7897,GALAXY,AGN BROADLINE,10.603,10.599,8.373,1717124201241007498,1237667911124582472,2811419141200701440
176.439839290558,10.8245931058551,176.4399512,10.8246428,15.56083,9.771,182.3117,594.1346,166.2574,564.3146,498.3466,418.8784,GALAXY,BROADLINE,9.771,9.813,8.42,1769110601241022316,1237658493888430103,1380442392099842048
237.872198088609,11.8652472186749,237.8725585,11.8642508,17.44284,13.611,41.79163,149.1658,36.12992,116.943,212.2433,259.4382,GALAXY,AGN,13.611,13.47,12.108,2379112101241012325,1237668271376826590,2837405555981576192
226.782049279069,1.54427275531326,226.7820106,1.5442805,15.52905,9.682,167.6216,500.0597,190.9049,620.9647,242.9031,259.3477,GALAXY,AGN BROADLINE,9.682,9.723,8.172,2268101501241021131,1237655468598165676,606871078744123392
140.902063295207,2.13647161317002,140.9021703,2.1365548,16.20096,11.271,93.88316,213.7847,59.08947,370.2016,170.8232,259.2681,GALAXY,BROADLINE,11.271,11.32,8.294,1406101501241031387,1237673708259311797,532713690898655232
116.787151616429,42.0786884343748,116.7871271,42.0787054,16.73998,11.698,58.76058,130.481,17.38739,200.1721,223.2399,365.2185,GALAXY,,11.698,11.676,9.436,1173142401241010069,1237673706115694711,488692543119190016
139.007356834549,17.8207023492899,139.0073782,17.8207562,15.84122,10.939,146.4403,1600.542,384.416,1010.898,272.9799,274.1737,GALAXY,STARFORMING,10.939,10.881,7.693,1395118101241007098,1237667485919543360,2743984163790022656
153.158044526625,22.2918396696514,153.1580975,22.2918854,16.2221,11.59,104.0799,205.6774,103.2847,137.9651,416.1872,367.2093,GALAXY,BROADLINE,11.59,11.746,11.475,1531122701241010749,1237667551414124789,2662849274802366464
214.623887057616,26.2878503285536,214.6239805,26.2878842,15.69378,10.852,86.76347,120.1023,42.62683,162.4303,194.094,248.2518,GALAXY,,10.852,10.939,10.264,2150125701241039244,1237665441523564579,2394808133173143552
136.79620337104,50.7127316229152,136.7963478,50.712831,16.15265,11.051,82.0985,139.2496,38.93745,221.4858,257.3508,298.6754,GALAXY,BROADLINE,11.051,11.031,8.413,1370149901241035912,1237654654179737747,621515198817134592
311.793778127195,0.363284600969671,311.7937889,0.3633318,16.5964,11.186,301.3725,680.5145,200.1344,306.4826,482.0068,436.8088,GALAXY,AGN BROADLINE,11.186,11.148,9.274,3115100001241032004,1237663543674864098,1256634087599269888
37.9222939805698,-9.30046317050829,37.9222791,-9.3004036,15.58467,10.645,128.5184,346.5287,95.04176,429.9887,263.3151,283.4113,GALAXY,BROADLINE,10.645,10.688,9.284,382009101241010492,1237653500433006623,511161613374482432
151.463866402403,20.8040877591678,151.4639003,20.8041512,16.85408,11.953,110.8449,1349.172,310.544,809.4822,170.3888,192.6652,GALAXY,STARFORMING,11.953,11.912,8.709,1517121201241008922,1237667541217378344,2661674171716626432
147.70779915225,17.1384084136113,147.7078349,17.1384696,16.61596,11.84,98.02604,436.732,91.74318,474.3304,310.4128,379.3235,GALAXY,AGN,11.84,11.846,9.588,1477116601241033561,1237667781208637542,2908302882170234880
171.11330864763,66.9807012377159,171.1133812,66.9807669,16.77865,12.497,39.83118,61.2093,16.2377,59.37041,325.897,343.6048,GALAXY,BROADLINE,12.497,12.482,11.715,1707166601241029070,1237651272971911352,552954050916673536
251.753163835085,39.0613275584764,251.7532745,39.0613214,15.86539,11.746,470.1197,8449.703,2261.424,3992.471,198.9183,181.8717,GALAXY,STARBURST,11.746,11.552,7.25,2516139301241013086,1237655128767987808,709384320791373824
206.823972769658,34.1487950869351,206.8240202,34.1488389,15.53527,11.217,2376.487,7951.86,2254.908,4753.038,485.9659,470.3795,GALAXY,STARBURST BROADLINE,11.217,11.179,7.9,2064134801241001560,1237665026523529234,2283369880231110656
183.460006783908,7.20089992647348,183.4600773,7.2008296,15.75891,10.472,164.0984,228.567,84.0078,216.8859,309.707,330.2653,GALAXY,,10.472,10.551,9.753,1830107501241010873,1237661971184877624,1829674537596250112
241.361761865276,15.0253238753517,241.3618307,15.0253675,16.11153,10.946,83.87096,121.868,54.19944,195.3548,212.1244,313.5634,GALAXY,BROADLINE,10.946,11.044,9.788,2410115101241019550,1237665530650099864,2841922349480044544
132.248518095322,41.0031534755058,132.2485866,41.003211,15.90456,11.086,135.2912,237.143,57.726,336.6105,390.4891,432.0882,GALAXY,BROADLINE,11.086,11.158,10.027,1325140801241020618,1237657118412111907,933518945606985728
121.960581986916,56.69347533709,121.9606115,56.693544,16.29105,11.25,106.9262,207.8772,38.71738,318.041,389.8925,379.6823,GALAXY,BROADLINE,11.25,11.27,9.48,1226156001241038094,1237663789031096409,2107783088707758080
209.233327909003,29.1643868007494,209.2333677,29.1643877,15.80658,10.471,209.1131,476.8856,124.4478,486.6194,242.0173,250.2099,GALAXY,AGN BROADLINE,10.471,10.496,8.929,2091128701241029346,1237665225704013914,2382420760212826112
179.008730945048,7.84265432818213,179.0087544,7.8427072,16.10113,11.575,41.32278,317.5425,50.71491,239.3056,297.4086,346.7849,GALAXY,BROADLINE,11.575,11.544,9.194,1784107501241028216,1237658424098947140,1826362537805899776
234.076788468109,5.66536628356258,234.0768476,5.6653956,16.42636,11.045,256.3197,4692.319,895.5764,2468.124,168.3588,197.929,GALAXY,STARFORMING,11.045,10.888,7.005,2339106001241011516,1237662268613591175,2049151095191660544
221.931283903855,9.53816502492058,221.9313587,9.5382326,15.87722,11.266,152.9499,559.1927,131.5009,667.9835,438.5359,486.3788,GALAXY,AGN BROADLINE,11.266,11.288,9.579,2221109001241028861,1237661949196763145,1928729551668537344
154.887601235309,58.2057182607342,154.887635,58.2057604,15.207,10.443,690.1848,591.527,213.9388,451.8427,215.6248,203.6498,GALAXY,,10.443,10.5,8.149,1550157501241034472,1237654381445972012,629436910653171712
161.467769955772,25.9515687504619,161.4678007,25.9515951,16.15158,11.381,74.28274,164.4087,70.29488,185.7659,495.6667,448.6296,GALAXY,BROADLINE,11.381,11.431,10.706,1616125701241023582,1237667323784659005,2651627934896384000
165.939887227776,66.4531055515263,165.9399204,66.4531537,17.19302,14.208,1749.655,2481.678,732.845,480.6317,163.3497,163.8397,GALAXY,STARBURST,14.208,14.029,9.881,1670166601241010227,1237651272970993720,551833648349865984
210.549166441508,55.8140260868828,210.5491618,55.8140347,15.8584,10.532,518.0255,802.7048,208.1822,1283.605,305.5071,336.7412,GALAXY,AGN,10.532,10.499,8.688,2106156001241012709,1237661418748575772,1490802579142109184
255.119575204649,28.0257930198978,255.119621,28.0258573,17.65093,12.278,50.42423,473.5976,112.6786,221.2122,194.3052,219.5984,GALAXY,STARFORMING,12.278,12.231,8.879,2554128701241005607,1237661387085382370,3185235510327011328
216.554092893465,0.860580768014072,216.5541536,0.8606436,16.38468,12.456,206.196,349.4867,88.78378,510.868,254.8525,328.4197,GALAXY,AGN,12.456,12.472,10.55,2163101501241001681,1237648705665368137,343551231253309440
134.619147375909,0.0234734947846037,134.6191388,0.0234955,16.67032,11.883,1485.509,1945.398,386.1893,2058.439,330.9194,456.7524,GALAXY,AGN,11.883,11.564,8.165,1346100001241019963,1237650796214943898,528082822531934208
173.987989272502,28.1967614323884,173.9880158,28.1968198,16.14729,12.26,576.6367,2943.388,751.2755,1401.705,206.2065,232.1705,GALAXY,STARFORMING,12.26,12.101,8.287,1731128701241000009,1237667444577468430,2498497851387045888
210.947260543357,9.52369073565782,210.9473384,9.5237208,16.57766,11.138,105.9138,170.5047,58.4962,187.1431,463.783,381.6339,GALAXY,BROADLINE,11.138,11.219,9.988,2114109001241027340,1237662264315019497,2034662005285087232
149.951176283532,1.09513646568726,149.9512278,1.0951628,16.59905,12.418,133.8292,1859.106,463.1262,963.9767,172.7884,188.4815,GALAXY,STARFORMING,12.418,12.371,9.071,1497101501241011770,1237648722828197913,564146534447343616
162.966385053584,22.238944688859,162.9664348,22.238994,16.70249,12.033,72.56512,110.8964,28.16418,76.92385,373.0992,359.1174,GALAXY,BROADLINE,12.033,12.102,10.16,1628122701241002863,1237667536401989713,2793373680346884096
182.308784191961,47.058357260529,182.3088653,47.0583939,15.85983,10.921,8187.16,5324.914,1325.873,4272.667,334.8351,423.0114,GALAXY,AGN,10.921,10.157,6.815,1832146901241022941,1237661357006716964,1631457329717209088
208.053817000675,16.5198667435296,208.0538842,16.5199358,16.22407,12.031,63.36956,81.65417,39.62777,78.99485,343.8767,410.9693,GALAXY,,12.031,12.135,11.051,2075116601241016064,1237668315383070773,3087382267446716416
221.837595661189,48.9013140915644,221.8377406,48.9013936,15.99623,12.402,4662.001,6348.095,2019.77,766.4092,84.48623,87.04507,GALAXY,STARBURST,12.402,12.397,9.233,2227148401241026753,1237659119861891125,1178834840502429696
239.802256868372,20.7633537874126,239.8022841,20.7633669,15.84535,10.832,162.5672,1612.713,359.1968,749.6603,258.4549,283.1556,GALAXY,STARFORMING,10.832,10.804,8.453,2405121201241008557,1237665373870096398,2446633339122116608
120.488402951373,8.55186555762806,120.4884176,8.551926,15.09743,10.151,196.0428,369.4147,110.9562,594.1729,426.7719,380.5598,GALAXY,BROADLINE,10.151,10.198,9.082,1210109001241006112,1237671262266785810,2723612142354851840
161.457517451917,27.6197930557496,161.4575432,27.6198305,16.00928,11.469,506.8737,7713.12,1787.554,4048.196,294.7981,306.0797,GALAXY,STARBURST,11.469,11.15,6.756,1622127201241023392,1237667211057233940,2654936365468248064
165.435181876603,18.7215006868865,165.4352366,18.7215096,16.31231,12.003,81.149,87.73166,30.49152,127.1413,103.8438,218.73,GALAXY,BROADLINE,12.003,12.065,11.053,1649118101241028167,1237668289087930399,2798008123367909376
164.877676985133,18.8521628602131,164.8766379,18.8519162,16.54065,13.392,59.41792,104.926,35.97429,83.23093,259.946,280.625,GALAXY,,13.392,13.373,12.251,1649118101241031064,1237668289087733781,2797986408013260800
134.348420654217,17.2880361495458,134.3485189,17.2880396,16.94954,12.223,299.8898,1707.561,489.765,457.9409,117.2389,121.2659,GALAXY,STARFORMING,12.223,12.117,8.048,1336116601241027814,1237667486991384672,2738278526498138112
32.1040859347756,14.3495710773247,32.1041756,14.349634,16.08069,10.442,79.03995,1114.876,246.7487,482.6453,278.9256,297.2336,GALAXY,STARFORMING,10.442,10.362,6.805,325113601241033863,1237670961081483337,481988545813178368
133.289817761608,2.2464170130514,133.2898366,2.2464365,15.96217,11.857,397.0413,339.9698,53.31718,579.7974,427.5199,452.4398,GALAXY,,11.857,11.851,10.645,1331101501241034652,1237653665788395724,527064949625743360
143.511617286442,10.108705655295,143.5116394,10.1087427,15.73703,10.283,179.4148,195.8789,66.13549,322.5274,291.4122,369.5103,GALAXY,BROADLINE,10.283,10.352,9.577,1430110601241001497,1237661068171673641,1468284854289328128
255.367596628253,63.6911197706065,255.3676698,63.6911288,16.50442,11.852,172.4489,3543.482,917.3574,1495.045,166.1269,164.5782,GALAXY,STARBURST,11.852,11.731,7.956,2543163601241022688,1237671939804037149,393091928108853248
209.373465176023,6.09703384341971,209.3735584,6.0970497,16.26101,10.832,116.7016,5167.769,933.417,1887.212,212.5439,221.6156,GALAXY,STARBURST,10.832,10.645,6.513,2096106001241021958,1237661970659278996,2035709839883134976
49.0041204213546,42.0743046434246,49.0043022,42.0744475,16.98531,10.385,73.94783,536.8188,91.67425,403.2687,202.2944,259.5245,GALAXY,AGN,10.385,10.268,7.249,485142401241015350,1237661059573940968,1874732521351047168
185.911217485786,6.9540840425592,185.9111096,6.9540149,15.74006,9.733,102.5857,582.6293,108.9401,413.7291,169.2331,209.1777,GALAXY,BROADLINE,9.733,9.722,7.177,1861107501241004239,1237661974936944710,1829605543241607168
187.066198071617,2.70082927959586,187.0666305,2.7011475,17.1773,13.765,135.2468,251.8301,76.35136,53.95197,114.5679,106.2542,GALAXY,STARFORMING,13.765,13.839,11.546,1875103001241005341,1237651754013425716,585575742083983360
136.370190787717,51.4135828410946,136.3702485,51.413645,16.96054,11.774,162.6689,4328.415,821.5505,1728.02,190.1866,194.9251,GALAXY,STARBURST,11.774,11.504,7.069,1358151401241019228,1237654381977337902,621530317102016512
208.094765330643,21.5393528506021,208.0947699,21.5393376,16.21775,11.127,110.6279,148.1966,53.06117,253.2597,294.438,323.2727,GALAXY,BROADLINE,11.127,11.24,10.039,2082121201241024766,1237667736128847901,3117763977677924352
182.331718974913,34.0701762874601,182.3317593,34.0701992,16.58669,12.826,55.42394,201.9977,45.51037,215.6467,210.3114,295.2813,GALAXY,AGN,12.826,12.753,11.055,1817133301241032662,1237665023830392845,2352036025284454400
131.831623084678,3.34167871915785,131.8316416,3.3417007,16.93824,13.307,44.26082,86.23957,23.61263,116.884,304.8426,421.6987,GALAXY,BROADLINE,13.307,13.223,12.548,1315103001241028412,1237658297911738416,635153819818289152
134.078021108161,-0.441498576685647,134.0780119,-0.441496,16.62303,12.066,339.3191,913.3909,238.1575,364.3384,128.9677,134.6429,GALAXY,STARFORMING,12.066,12.069,9.178,1346100001241008130,1237648720673767456,526925036771108864
160.774912777912,20.4222789501503,160.774887,20.4223683,16.11536,11.583,4906.175,9633.144,2548.965,1688.508,124.8865,125.6363,GALAXY,STARBURST,11.583,11.523,8.086,1600119601241030228,1237667782287949901,2790041335665551360
208.360620572106,5.20775876973088,208.3607591,5.2077455,16.55301,11.744,455.0986,2388.482,569.1046,732.5,88.21481,100.7052,GALAXY,STARFORMING,11.744,11.702,8.17,2081104501241036250,1237655126093398043,962795368167270400
237.437073756758,18.5269296645782,237.4370674,18.5269612,15.32956,10.547,162.2824,192.5704,73.72364,206.2247,276.6878,311.2795,GALAXY,,10.547,10.638,9.822,2378118101241028066,1237665440996458681,2443294946959058944
136.933262733145,55.1516789519623,136.9332909,55.1517242,16.92627,12.584,43.67199,83.36719,32.085,77.99361,324.4413,296.7448,GALAXY,BROADLINE,12.584,12.601,11.495,1378154501241039350,1237651191360061461,506703093723850752
161.989126775121,43.1503376919298,161.9894754,43.1501301,17.1901,12.396,115.0336,781.4837,214.2984,322.2542,148.1687,168.5583,GALAXY,STARFORMING,12.396,12.399,9.657,1617142401241033313,1237661873470046267,1533579628139014144
210.708447449859,49.1726608869868,210.7086528,49.1726041,15.98397,10.134,237.6495,1606.07,252.3057,1717.963,319.2926,354.935,GALAXY,AGN,10.134,10.084,7.426,2114148401241041695,1237661958297419781,1880254570081314816
214.886129962287,17.8753080287778,214.8861933,17.8753028,15.81865,10.878,127.3183,174.3565,65.58327,149.4402,381.4222,378.1429,GALAXY,,10.878,10.936,9.998,2140118101241013844,1237668272440541210,3106484637761824768
177.636012420653,6.56757099732486,177.6360653,6.5676427,16.0059,10.825,157.6654,1755.793,326.0396,1120.959,268.4583,279.9808,GALAXY,STARFORMING,10.825,10.739,7.454,1777106001241030262,1237658422487744578,1825096999888775168
215.619736531387,37.1221986002924,215.6197889,37.1222072,15.92761,11.087,316.4471,321.0331,105.3172,328.1498,256.0461,298.8595,GALAXY,AGN BROADLINE,11.087,11.156,9.601,2160137801241005281,1237662305116160069,1554946988011710464
255.223273099661,27.7246842991464,255.2232707,27.7247446,17.04627,11.781,64.46188,517.2263,128.47,252.1562,263.1769,296.7787,GALAXY,STARFORMING,11.781,11.808,9.329,2552127201241031341,1237661387085513018,3161608927930509312
175.408002038985,37.9921212688534,175.4080907,37.992137,16.23482,11.529,186.5761,3996.425,953.8058,1792.783,193.3286,193.2591,GALAXY,STARBURST,11.529,11.319,7.005,1762137801241020594,1237664339326337046,2248496938502612992
178.551138363851,0.136629684311167,178.5512366,0.1367195,15.6152,11.445,2402.944,13171.2,3685.008,3451.395,139.6308,127.8287,GALAXY,STARBURST,11.445,11.186,7.348,1784100001241017238,1237674650464944147,320977163341817856
20.9957586613604,-9.56497972705229,20.9957243,-9.5650342,16.6511,12.271,33.92199,171.5769,56.84223,114.2342,245.7308,299.8718,GALAXY,AGN BROADLINE,12.271,12.251,9.992,214009101241004546,1237652900757176435,3240437313582426112
245.574210435756,50.3719797771925,245.5741932,50.3720182,16.31731,10.726,339.0571,3180.328,521.8772,1724.328,387.88,411.0205,GALAXY,STARFORMING,10.726,10.093,6.381,2461149901241032700,1237668611734700037,3247247139872466944
188.97863687051,-2.385849083134,188.978675,-2.3858145,15.93614,11.299,136.7431,158.8675,58.73833,172.2631,437.6795,420.4265,GALAXY,,11.299,11.383,10.556,1890003101241032768,1237650761857630295,377295799358351360
9.80588680001205,0.864161901337002,9.8057469,0.8641313,15.83487,9.893,732.6837,4306.438,868.057,2228.227,246.6064,261.9766,GALAXY,STARFORMING,9.893,9.733,6.13,90101501241000003,1237663716555489322,777019132846565376
163.219113075681,43.4283947409291,163.2191192,43.4284309,16.58976,12.25,50.25264,1609.377,353.5037,656.5298,118.8956,142.3927,GALAXY,STARFORMING,12.25,12.148,8.441,1623143901241000017,1237661873470504968,1533601068615755776
137.549533946451,50.4013256891427,137.5495686,50.4013984,15.45497,10.746,221.2672,246.12,118.2206,245.8423,451.1776,456.0309,GALAXY,BROADLINE,10.746,10.82,10.318,1370149901241029046,1237654653642932295,861468222812088320
164.790829351239,17.4013555207682,164.7908886,17.4013867,16.46066,12.9,740.4637,5141.542,1440.234,1676.39,167.6123,164.0032,GALAXY,STARBURST,12.9,12.676,8.529,1650116601241031549,1237668496850944063,2797922086583035904
137.019278936254,55.6927377928183,137.0193381,55.6927725,16.95463,12.653,52.9028,96.73683,20.21087,81.42072,436.2756,452.2458,GALAXY,BROADLINE,12.653,12.638,10.625,1359156001241014636,1237651251488161968,506794902944770048
151.894853271247,46.0939775814242,151.8948833,46.0939817,15.64471,11.614,116.9357,187.1837,45.45727,392.2331,211.121,293.1547,GALAXY,BROADLINE,11.614,11.619,9.784,1512145401241032680,1237657875407110153,1061826456352483328
130.962838584958,2.71385732767405,130.9628552,2.7138621,16.1962,11.238,72.35931,142.2006,43.28411,150.7067,212.2952,198.3662,GALAXY,,11.238,11.305,9.798,1315103001241008202,1237654601018179704,635061185963649024
135.094262343518,64.9143791193242,135.0943167,64.9144523,16.29255,11.159,56.02723,586.373,142.3694,383.2055,170.2478,219.4628,GALAXY,STARFORMING,11.159,11.145,8.41,1363165101241007981,1237663789035683846,2112312544944220160
140.98055095569,49.5044713318282,140.9805691,49.5044929,16.64808,12.44,43.77901,180.2654,25.15762,215.7392,497.0906,466.9969,GALAXY,BROADLINE,12.44,12.235,9.412,1416149901241004703,1237657634872492208,1013425409120823296
